-70,-62,-77,210.0,3.5,180.0,36.9999237061,-122.0623626709
-71,-68,-82,210.0,4.0,180.0,36.9999198914,-122.0623626709
-75,-71,-85,210.0,4.5,180.0,36.9999160767,-122.0623626709
-83,-62,-71,240.0,0.5,0.0,36.9999465942,-122.0623397827
-74,-60,-72,240.0,1.0,0.0,36.9999427795,-122.0623397827
-75,-59,-69,240.0,1.5,0.0,36.9999389648,-122.0623397827
-74,-62,-72,240.0,2.0,0.0,36.9999313354,-122.0623397827
-80,-56,-76,240.0,2.5,0.0,36.9999275208,-122.0623397827
-68,-76,-75,240.0,2.5,180.0,36.9999275208,-122.0623397827
-88,-63,-89,270.0,0.5,0.0,36.9999465942,-122.0623321533
-79,-58,-77,270.0,1.0,0.0,36.9999427795,-122.0623321533
-77,-60,-73,270.0,1.5,0.0,36.9999389648,-122.0623321533
-78,-63,-71,270.0,2.0,0.0,36.9999351501,-122.0623245239
-79,-75,-81,270.0,0.5,180.0,36.9999465942,-122.0623321533
-71,-72,-81,270.0,1.0,180.0,36.9999427795,-122.0623321533
-80,-72,-82,270.0,1.5,180.0,36.9999389648,-122.0623321533
-75,-78,-85,270.0,2.0,180.0,36.9999351501,-122.0623245239
-72,-70,-86,240.0,0.5,180.0,36.9999465942,-122.0623397827
-75,-70,-88,240.0,1.0,180.0,36.9999427795,-122.0623397827
-73,-69,-82,240.0,1.5,180.0,36.9999389648,-122.0623397827
-71,-71,-72,240.0,2.0,180.0,36.9999313354,-122.0623397827
-74,-70,-77,240.0,2.5,180.0,36.9999275208,-122.0623397827
-74,-57,-75,330.0,0.5,0.0,36.9999504089,-122.0623321533
-73,-60,-79,330.0,1.0,0.0,36.9999504089,-122.0623245239
-76,-70,-72,330.0,1.5,0.0,36.9999504089,-122.0623168945
-81,-76,-72,330.0,2.0,0.0,36.9999504089,-122.0623168945
-71,-76,-73,330.0,2.5,0.0,36.9999504089,-122.0623092651
-73,-71,-75,330.0,3.0,0.0,36.9999504089,-122.0623016357
-69,-83,-74,330.0,3.5,0.0,36.9999504089,-122.0622940063
-63,-79,-74,330.0,4.0,0.0,36.9999465942,-122.0622940063
-74,-66,-74,330.0,0.5,180.0,36.9999504089,-122.0623321533
-73,-76,-74,330.0,1.0,180.0,36.9999504089,-122.0623245239
-75,-80,-79,330.0,1.5,180.0,36.9999504089,-122.0623168945
-75,-77,-71,330.0,2.0,180.0,36.9999504089,-122.0623168945
-71,-81,-75,330.0,2.5,180.0,36.9999504089,-122.0623092651
-73,-80,-71,330.0,3.0,180.0,36.9999504089,-122.0623016357
-67,-84,-75,330.0,3.5,180.0,36.9999504089,-122.0622940063
-66,-86,-75,330.0,4.0,180.0,36.9999465942,-122.0622940063
-77,-66,-74,90.0,0.5,0.0,36.9999542236,-122.0623397827
-78,-69,-72,90.0,1.0,0.0,36.9999580383,-122.0623397827
-76,-79,-71,90.0,1.5,0.0,36.9999618530,-122.0623474121
-78,-70,-69,90.0,2.0,0.0,36.9999656677,-122.0623474121
-79,-71,-75,90.0,2.5,0.0,36.9999694824,-122.0623474121
-85,-77,-67,90.0,3.0,0.0,36.9999771118,-122.0623550415
-94,-75,-67,90.0,3.5,0.0,36.9999809265,-122.0623550415
-85,-75,-74,90.0,4.0,0.0,36.9999847412,-122.0623550415
-86,-78,-69,90.0,4.5,0.0,36.9999885559,-122.0623626709
-85,-87,-67,90.0,5.0,0.0,36.9999923706,-122.0623626709
-85,-78,-69,90.0,5.5,0.0,36.9999961853,-122.0623626709
-84,-81,-69,90.0,6.0,0.0,37.0000000000,-122.0623703003
-83,-82,-69,90.0,6.5,0.0,37.0000038147,-122.0623703003
-86,-79,-68,90.0,7.0,0.0,37.0000076294,-122.0623703003
-88,-80,-71,90.0,7.5,0.0,37.0000114441,-122.0623703003
-93,-80,-69,90.0,8.0,0.0,37.0000152588,-122.0623779297
-91,-88,-69,90.0,8.5,0.0,37.0000190735,-122.0623779297
-89,-84,-76,90.0,9.0,0.0,37.0000228882,-122.0623779297
-96,-77,-74,90.0,9.5,0.0,37.0000267029,-122.0623855591
-96,-80,-74,90.0,10.0,0.0,37.0000305176,-122.0623855591
-67,-80,-74,90.0,0.5,180.0,36.9999542236,-122.0623397827
-69,-72,-68,90.0,1.0,180.0,36.9999580383,-122.0623397827
-64,-71,-68,90.0,1.5,180.0,36.9999618530,-122.0623474121
-79,-72,-72,90.0,2.0,180.0,36.9999656677,-122.0623474121
-79,-82,-72,90.0,2.5,180.0,36.9999694824,-122.0623474121
-79,-75,-73,90.0,3.0,180.0,36.9999771118,-122.0623550415
-87,-76,-73,90.0,3.5,180.0,36.9999809265,-122.0623550415
-82,-81,-74,90.0,4.0,180.0,36.9999847412,-122.0623550415
-85,-81,-72,90.0,4.5,180.0,36.9999885559,-122.0623626709
-84,-83,-75,90.0,5.0,180.0,36.9999923706,-122.0623626709
-85,-88,-71,90.0,5.5,180.0,36.9999961853,-122.0623626709
-86,-88,-76,90.0,6.0,180.0,37.0000000000,-122.0623703003
-89,-87,-74,90.0,6.5,180.0,37.0000038147,-122.0623703003
-88,-90,-77,90.0,7.0,180.0,37.0000076294,-122.0623703003
-94,-88,-75,90.0,7.5,180.0,37.0000114441,-122.0623703003
-88,-89,-72,90.0,8.0,180.0,37.0000152588,-122.0623779297
-94,-88,-72,90.0,8.5,180.0,37.0000190735,-122.0623779297
-89,-87,-79,90.0,9.0,180.0,37.0000228882,-122.0623779297
-89,-89,-75,90.0,9.5,180.0,37.0000267029,-122.0623855591
-94,-87,-75,90.0,10.0,180.0,37.0000305176,-122.0623855591
-67,-61,-72,120.0,0.5,0.0,36.9999542236,-122.0623397827
-74,-72,-71,120.0,1.0,0.0,36.9999542236,-122.0623474121
-79,-67,-69,120.0,1.5,0.0,36.9999580383,-122.0623474121
-80,-71,-76,120.0,2.0,0.0,36.9999618530,-122.0623550415
-77,-70,-75,120.0,2.5,0.0,36.9999618530,-122.0623626709
-78,-69,-73,120.0,3.0,0.0,36.9999656677,-122.0623626709
-87,-72,-74,120.0,3.5,0.0,36.9999694824,-122.0623703003
-74,-71,-76,120.0,4.0,0.0,36.9999694824,-122.0623779297
-78,-73,-78,120.0,4.5,0.0,36.9999732971,-122.0623779297
-78,-67,-66,120.0,5.0,0.0,36.9999771118,-122.0623855591
-86,-70,-72,120.0,5.5,0.0,36.9999771118,-122.0623855591
-87,-72,-71,120.0,6.0,0.0,36.9999809265,-122.0623931885
-83,-75,-66,120.0,6.5,0.0,36.9999847412,-122.0624008179
-94,-76,-61,120.0,7.0,0.0,36.9999847412,-122.0624008179
-90,-75,-59,120.0,7.5,0.0,36.9999885559,-122.0624084473
-92,-73,-59,120.0,8.0,0.0,36.9999923706,-122.0624084473
-89,-74,-60,120.0,8.5,0.0,36.9999923706,-122.0624160767
-91,-75,-57,120.0,9.0,0.0,36.9999961853,-122.0624237061
-88,-79,-65,120.0,9.5,0.0,37.0000000000,-122.0624237061
-94,-74,-67,120.0,10.0,0.0,37.0000000000,-122.0624313354
-70,-69,-76,120.0,0.5,180.0,36.9999542236,-122.0623397827
-73,-63,-74,120.0,1.0,180.0,36.9999542236,-122.0623474121
-77,-61,-71,120.0,1.5,180.0,36.9999580383,-122.0623474121
-77,-58,-72,120.0,2.0,180.0,36.9999618530,-122.0623550415
-77,-67,-76,120.0,2.5,180.0,36.9999618530,-122.0623626709
-81,-72,-77,120.0,3.0,180.0,36.9999656677,-122.0623626709
-75,-65,-73,120.0,3.5,180.0,36.9999694824,-122.0623703003
-75,-69,-67,120.0,4.0,180.0,36.9999694824,-122.0623779297
-80,-70,-66,120.0,4.5,180.0,36.9999732971,-122.0623779297
-78,-67,-72,120.0,5.0,180.0,36.9999771118,-122.0623855591
-79,-72,-67,120.0,5.5,180.0,36.9999771118,-122.0623855591
-80,-81,-65,120.0,6.0,180.0,36.9999809265,-122.0623931885
-88,-81,-65,120.0,6.5,180.0,36.9999847412,-122.0624008179
-86,-84,-63,120.0,7.0,180.0,36.9999847412,-122.0624008179
-84,-85,-64,120.0,7.5,180.0,36.9999885559,-122.0624084473
-88,-80,-64,120.0,8.0,180.0,36.9999923706,-122.0624084473
-90,-83,-67,120.0,8.5,180.0,36.9999923706,-122.0624160767
-94,-83,-70,120.0,9.0,180.0,36.9999961853,-122.0624237061
-89,-79,-72,120.0,9.5,180.0,37.0000000000,-122.0624237061
-93,-87,-72,120.0,10.0,180.0,37.0000000000,-122.0624313354
-76,-61,-76,150.0,0.5,0.0,36.9999504089,-122.0623397827
-88,-66,-77,150.0,1.0,0.0,36.9999504089,-122.0623474121
-78,-67,-68,150.0,1.5,0.0,36.9999504089,-122.0623550415
-79,-76,-83,150.0,2.0,0.0,36.9999504089,-122.0623626709
-82,-79,-75,150.0,2.5,0.0,36.9999542236,-122.0623626709
-86,-74,-80,150.0,3.0,0.0,36.9999542236,-122.0623703003
-87,-74,-75,150.0,3.5,0.0,36.9999542236,-122.0623779297
-84,-74,-69,150.0,4.0,0.0,36.9999542236,-122.0623855591
-89,-74,-68,150.0,4.5,0.0,36.9999542236,-122.0623855591
-84,-81,-69,150.0,5.0,0.0,36.9999542236,-122.0623931885
-80,-76,-66,150.0,5.5,0.0,36.9999542236,-122.0624008179
-81,-74,-60,150.0,6.0,0.0,36.9999542236,-122.0624008179
-82,-74,-57,150.0,6.5,0.0,36.9999542236,-122.0624084473
-78,-79,-54,150.0,7.0,0.0,36.9999542236,-122.0624160767
-82,-73,-54,150.0,7.5,0.0,36.9999542236,-122.0624237061
-80,-75,-62,150.0,8.0,0.0,36.9999542236,-122.0624237061
-84,-82,-64,150.0,8.5,0.0,36.9999580383,-122.0624313354
-84,-76,-71,150.0,9.0,0.0,36.9999580383,-122.0624389648
-86,-76,-67,150.0,9.5,0.0,36.9999580383,-122.0624465942
-81,-72,-79,150.0,10.0,0.0,36.9999580383,-122.0624465942
-69,-67,-69,150.0,0.5,180.0,36.9999504089,-122.0623397827
-66,-56,-69,150.0,1.0,180.0,36.9999504089,-122.0623474121
-69,-57,-67,150.0,1.5,180.0,36.9999504089,-122.0623550415
-77,-55,-71,150.0,2.0,180.0,36.9999504089,-122.0623626709
-77,-66,-68,150.0,2.5,180.0,36.9999542236,-122.0623626709
-78,-73,-69,150.0,3.0,180.0,36.9999542236,-122.0623703003
-78,-67,-73,150.0,3.5,180.0,36.9999542236,-122.0623779297
-84,-69,-69,150.0,4.0,180.0,36.9999542236,-122.0623855591
-80,-70,-78,150.0,4.5,180.0,36.9999542236,-122.0623855591
-81,-73,-71,150.0,5.0,180.0,36.9999542236,-122.0623931885
-81,-74,-65,150.0,5.5,180.0,36.9999542236,-122.0624008179
-86,-76,-65,150.0,6.0,180.0,36.9999542236,-122.0624008179
-82,-80,-60,150.0,6.5,180.0,36.9999542236,-122.0624084473
-77,-75,-64,150.0,7.0,180.0,36.9999542236,-122.0624160767
-77,-78,-71,150.0,7.5,180.0,36.9999542236,-122.0624237061
-81,-79,-59,150.0,7.5,180.0,36.9999542236,-122.0624237061
-83,-80,-64,150.0,8.0,180.0,36.9999542236,-122.0624237061
-80,-74,-57,150.0,8.5,180.0,36.9999580383,-122.0624313354
-78,-77,-65,150.0,9.0,180.0,36.9999580383,-122.0624389648
-85,-78,-66,150.0,9.5,180.0,36.9999580383,-122.0624465942
-81,-75,-64,150.0,10.0,180.0,36.9999580383,-122.0624465942
-72,-63,-74,0.0,0.5,0.0,36.9999542236,-122.0623321533
-80,-71,-68,0.0,1.0,0.0,36.9999542236,-122.0623245239
-73,-70,-67,0.0,1.0,0.0,36.9999542236,-122.0623245239
-69,-70,-66,0.0,1.0,0.0,36.9999542236,-122.0623245239
-72,-73,-67,0.0,1.5,0.0,36.9999580383,-122.0623245239
-71,-73,-77,0.0,1.5,0.0,36.9999580383,-122.0623245239
-77,-72,-76,0.0,2.0,0.0,36.9999580383,-122.0623168945
-71,-77,-76,0.0,2.5,0.0,36.9999618530,-122.0623092651
-56,-71,-73,0.0,3.0,0.0,36.9999618530,-122.0623092651
-51,-76,-85,0.0,3.5,0.0,36.9999656677,-122.0623016357
-51,-75,-78,0.0,4.0,0.0,36.9999656677,-122.0622940063
-54,-75,-79,0.0,4.5,0.0,36.9999694824,-122.0622940063
-53,-76,-91,0.0,5.0,0.0,36.9999694824,-122.0622863770
-56,-82,-81,0.0,5.5,0.0,36.9999732971,-122.0622787476
-56,-77,-74,0.0,6.0,0.0,36.9999732971,-122.0622787476
-62,-84,-82,0.0,6.5,0.0,36.9999771118,-122.0622711182
-64,-83,-80,0.0,7.0,0.0,36.9999771118,-122.0622634888
-57,-82,-84,0.0,7.5,0.0,36.9999809265,-122.0622634888
-61,-82,-85,0.0,8.0,0.0,36.9999809265,-122.0622558594
-58,-79,-79,0.0,8.5,0.0,36.9999847412,-122.0622482300
-69,-83,-76,0.0,9.0,0.0,36.9999885559,-122.0622482300
-61,-79,-77,0.0,9.5,0.0,36.9999885559,-122.0622406006
-66,-84,-77,0.0,10.0,0.0,36.9999923706,-122.0622329712
-72,-70,-83,0.0,0.5,180.0,36.9999542236,-122.0623321533
-74,-72,-88,0.0,1.0,180.0,36.9999542236,-122.0623245239
-68,-78,-80,0.0,1.5,180.0,36.9999580383,-122.0623245239
-59,-80,-72,0.0,2.0,180.0,36.9999580383,-122.0623168945
-64,-78,-74,0.0,2.5,180.0,36.9999618530,-122.0623092651
-52,-83,-84,0.0,3.0,180.0,36.9999618530,-122.0623092651
-54,-80,-81,0.0,3.5,180.0,36.9999656677,-122.0623016357
-57,-75,-85,0.0,4.0,180.0,36.9999656677,-122.0622940063
-57,-77,-79,0.0,4.5,180.0,36.9999694824,-122.0622940063
-65,-80,-79,0.0,5.0,180.0,36.9999694824,-122.0622863770
-63,-84,-90,0.0,5.5,180.0,36.9999732971,-122.0622787476
-65,-83,-85,0.0,6.0,180.0,36.9999732971,-122.0622787476
-67,-84,-85,0.0,6.5,180.0,36.9999771118,-122.0622711182
-70,-85,-82,0.0,7.0,180.0,36.9999771118,-122.0622634888
-69,-89,-88,0.0,7.5,180.0,36.9999809265,-122.0622634888
-71,-88,-85,0.0,8.0,180.0,36.9999809265,-122.0622558594
-72,-89,-90,0.0,8.5,180.0,36.9999847412,-122.0622482300
-74,-89,-84,0.0,9.0,180.0,36.9999885559,-122.0622482300
-71,-86,-79,0.0,9.5,180.0,36.9999885559,-122.0622406006
-76,-88,-86,0.0,10.0,180.0,36.9999923706,-122.0622329712
-80,-65,-73,210.0,5.0,0.0,36.9999122620,-122.0623703003
-73,-66,-76,210.0,5.5,0.0,36.9999084473,-122.0623703003
-74,-69,-78,210.0,6.0,0.0,36.9999046326,-122.0623779297
-89,-67,-83,210.0,5.0,180.0,36.9999122620,-122.0623703003
-80,-70,-78,210.0,5.5,180.0,36.9999084473,-122.0623703003
-81,-73,-83,210.0,6.0,180.0,36.9999046326,-122.0623779297
-78,-66,-79,240.0,3.0,0.0,36.9999237061,-122.0623397827
-73,-71,-70,240.0,3.5,0.0,36.9999198914,-122.0623397827
-78,-70,-72,240.0,4.0,0.0,36.9999160767,-122.0623397827
-81,-69,-85,240.0,3.0,180.0,36.9999237061,-122.0623397827
-79,-67,-82,240.0,3.5,180.0,36.9999198914,-122.0623397827
-74,-67,-76,270.0,2.5,0.0,36.9999313354,-122.0623245239
-82,-75,-74,270.0,3.0,0.0,36.9999275208,-122.0623245239
-83,-76,-67,270.0,2.5,180.0,36.9999313354,-122.0623245239
-77,-83,-68,270.0,3.0,180.0,36.9999275208,-122.0623245239
-71,-75,-76,300.0,2.5,180.0,36.9999389648,-122.0623168945
-82,-73,-82,300.0,3.0,180.0,36.9999351501,-122.0623092651
-77,-74,-82,300.0,3.5,180.0,36.9999351501,-122.0623016357
-72,-73,-74,300.0,2.5,0.0,36.9999389648,-122.0623168945
-76,-74,-88,300.0,3.0,0.0,36.9999351501,-122.0623092651
-76,-72,-78,300.0,3.5,0.0,36.9999351501,-122.0623016357
-64,-73,-76,330.0,4.5,0.0,36.9999465942,-122.0622863770
-61,-79,-78,330.0,5.0,0.0,36.9999465942,-122.0622787476
-64,-79,-76,330.0,5.5,0.0,36.9999465942,-122.0622787476
-65,-91,-79,330.0,4.5,180.0,36.9999465942,-122.0622863770
-64,-80,-76,330.0,5.0,180.0,36.9999465942,-122.0622787476
-70,-84,-79,330.0,5.5,180.0,36.9999465942,-122.0622787476
-73,-67,-67,60.0,0.5,0.0,36.9999542236,-122.0623397827
-67,-72,-77,60.0,1.0,0.0,36.9999618530,-122.0623397827
-72,-71,-77,60.0,1.5,0.0,36.9999656677,-122.0623321533
-79,-78,-74,60.0,2.0,0.0,36.9999694824,-122.0623321533
-78,-88,-70,60.0,2.5,0.0,36.9999732971,-122.0623321533
-78,-83,-71,60.0,3.0,0.0,36.9999771118,-122.0623321533
-76,-84,-78,60.0,3.5,0.0,36.9999809265,-122.0623321533
-74,-84,-68,60.0,4.0,0.0,36.9999885559,-122.0623321533
-85,-88,-70,60.0,4.5,0.0,36.9999923706,-122.0623321533
-82,-84,-70,60.0,5.0,0.0,36.9999961853,-122.0623321533
-81,-84,-69,60.0,5.5,0.0,37.0000000000,-122.0623321533
-82,-86,-74,60.0,6.0,0.0,37.0000038147,-122.0623321533
-79,-84,-77,60.0,6.5,0.0,37.0000114441,-122.0623321533
-73,-85,-71,60.0,7.0,0.0,37.0000152588,-122.0623321533
-75,-87,-74,60.0,7.0,0.0,37.0000152588,-122.0623321533
-74,-82,-70,60.0,7.5,0.0,37.0000190735,-122.0623321533
-75,-90,-72,60.0,8.0,0.0,37.0000228882,-122.0623321533
-76,-90,-75,60.0,8.5,0.0,37.0000267029,-122.0623321533
-71,-88,-73,60.0,9.0,0.0,37.0000305176,-122.0623321533
-79,-92,-80,60.0,9.5,0.0,37.0000381470,-122.0623321533
-79,-89,-81,60.0,10.0,0.0,37.0000419617,-122.0623321533
-67,-66,-80,60.0,0.5,180.0,36.9999542236,-122.0623397827
-66,-80,-79,60.0,1.0,180.0,36.9999618530,-122.0623397827
-74,-78,-85,60.0,1.5,180.0,36.9999656677,-122.0623321533
-70,-75,-76,60.0,2.0,180.0,36.9999694824,-122.0623321533
-75,-85,-76,60.0,2.5,180.0,36.9999732971,-122.0623321533
-75,-89,-86,60.0,3.0,180.0,36.9999771118,-122.0623321533
-74,-88,-87,60.0,3.5,180.0,36.9999809265,-122.0623321533
-85,-86,-78,60.0,4.0,180.0,36.9999885559,-122.0623321533
-79,-85,-77,60.0,4.5,180.0,36.9999923706,-122.0623321533
-76,-89,-77,60.0,5.0,180.0,36.9999961853,-122.0623321533
-82,-90,-81,60.0,5.5,180.0,37.0000000000,-122.0623321533
-81,-88,-78,60.0,6.0,180.0,37.0000038147,-122.0623321533
-81,-92,-77,60.0,6.5,180.0,37.0000114441,-122.0623321533
-84,-92,-75,60.0,7.0,180.0,37.0000152588,-122.0623321533
-86,-92,-75,60.0,7.5,180.0,37.0000190735,-122.0623321533
-87,-89,-86,60.0,8.0,180.0,37.0000228882,-122.0623321533
-80,-90,-87,60.0,8.5,180.0,37.0000267029,-122.0623321533
-82,-95,-80,60.0,9.0,180.0,37.0000305176,-122.0623321533
-77,-99,-88,60.0,9.5,180.0,37.0000381470,-122.0623321533
-72,-94,-86,60.0,10.0,180.0,37.0000419617,-122.0623321533
-73,-71,-78,30.0,2.0,0.0,36.9999656677,-122.0623245239
-63,-71,-73,30.0,2.5,0.0,36.9999694824,-122.0623245239
-67,-77,-77,30.0,3.0,0.0,36.9999732971,-122.0623168945
-67,-74,-76,30.0,3.5,0.0,36.9999771118,-122.0623168945
-74,-78,-82,30.0,3.5,180.0,36.9999771118,-122.0623168945
-67,-69,-78,30.0,2.0,180.0,36.9999656677,-122.0623245239
-67,-77,-83,30.0,2.5,180.0,36.9999694824,-122.0623245239
-76,-78,-83,30.0,3.0,180.0,36.9999732971,-122.0623168945
-72,-78,-88,30.0,3.5,180.0,36.9999771118,-122.0623168945
-70,-69,-75,30.0,0.5,0.0,36.9999542236,-122.0623321533
-72,-65,-78,30.0,1.0,0.0,36.9999580383,-122.0623321533
-72,-69,-72,30.0,1.5,0.0,36.9999618530,-122.0623245239
-73,-68,-70,30.0,2.0,0.0,36.9999656677,-122.0623245239
-60,-80,-80,30.0,5.0,0.0,36.9999885559,-122.0623092651
-72,-84,-81,30.0,5.5,0.0,36.9999923706,-122.0623016357
-62,-89,-71,30.0,6.0,0.0,36.9999961853,-122.0623016357
-65,-86,-76,30.0,6.5,0.0,37.0000000000,-122.0622940063
-63,-87,-75,30.0,7.0,0.0,37.0000038147,-122.0622940063
-71,-89,-77,30.0,7.5,0.0,37.0000076294,-122.0622863770
-66,-88,-82,30.0,8.0,0.0,37.0000114441,-122.0622863770
-70,-90,-76,30.0,8.5,0.0,37.0000152588,-122.0622863770
-72,-89,-74,30.0,9.0,0.0,37.0000190735,-122.0622787476
-67,-88,-77,30.0,9.5,0.0,37.0000228882,-122.0622787476
-80,-85,-76,30.0,10.0,0.0,37.0000267029,-122.0622711182
-75,-92,-78,30.0,10.0,180.0,37.0000267029,-122.0622711182
-76,-91,-82,30.0,9.5,180.0,37.0000228882,-122.0622787476
-76,-91,-80,30.0,9.0,180.0,37.0000190735,-122.0622787476
-81,-88,-78,30.0,8.5,180.0,37.0000152588,-122.0622863770
-77,-92,-77,30.0,8.0,180.0,37.0000114441,-122.0622863770
-74,-92,-75,30.0,7.5,180.0,37.0000076294,-122.0622863770
-78,-94,-79,30.0,7.0,180.0,37.0000038147,-122.0622940063
-77,-88,-77,30.0,6.5,180.0,37.0000000000,-122.0622940063
-75,-84,-76,30.0,6.0,180.0,36.9999961853,-122.0623016357
-73,-88,-71,30.0,5.5,180.0,36.9999923706,-122.0623016357
-73,-83,-73,30.0,5.0,180.0,36.9999885559,-122.0623092651
-66,-88,-75,30.0,4.5,180.0,36.9999847412,-122.0623092651
-71,-81,-80,30.0,4.0,180.0,36.9999809265,-122.0623092651
